Name,WAR
Armando Benitez\benitar01,0
Yamil Benitez\benitya01,-1
Mike Benjamin\benjami01,2
Gary Bennett\bennega01,0.1
Joel Bennett\bennejo02,0
Shayne Bennett\bennesh01,0
Jason Bere\bereja01,-0.2
Dave Berg\bergda01,1.2
Sean Bergman\bergmse01,-0.5
Geronimo Berroa\berroge01,-0.8
Sean Berry\berryse01,2.5
Brian Bevil\bevilbr01,0
Dante Bichette\bicheda01,1
Steve Bieser*\biesest01,-0.1
Craig Biggio\biggicr01,6.5
Willie Blair\blairwi01,-0.3
Jeff Blauser\blausje01,-0.6
Mike Blowers\blowemi01,-0.3
Doug Bochtler\bochtdo01,0
Brian Boehringer#\boehrbr01,0
Tim Bogar\bogarti01,-1
Wade Boggs*\boggswa01,1.4
Brian Bohanon*\bohanbr01,0.4
Frank Bolick#\bolicfr01,-0.1
Barry Bonds*\bondsba01,8.1
Ricky Bones\bonesri01,0
Bobby Bonilla#\bonilbo01,-1
Aaron Boone\booneaa01,0.6
Bret Boone\boonebr01,1.5
Josh Booty\bootyjo01,-0.2
Pat Borders\bordepa01,-0.4
Mike Bordick\bordimi01,3.3
Toby Borland\borlato02,0
Joe Borowski\borowjo01,0
Shawn Boskie\boskish01,0
Ricky Bottalico*\bottari01,0
Kent Bottenfield\botteke01,-0.2
Rafael Bournigal\bournra01,-0.5
Chad Bradford\bradfch01,0
Ryan Bradley\bradlry01,0
Darren Bragg*\braggda01,2.5
Jeff Branson*\bransje01,-0.7
Jeff Brantley\brantje01,0
Russell Branyan*\branyru01,0
Brent Brede*\bredebr01,-1.9
Billy Brewer*\brewebi01,0
Doug Brocail*\brocado01,0
Chris Brock\brockch01,0
Rico Brogna*\brognri01,-0.1
Scott Brosius\brosisc01,5.3
Scott Brow\browsc01,0
Adrian Brown#\brownad01,0.3
Brant Brown*\brownbr01,1.4
Dee Brown*\brownde02,-0.2
Emil Brown\brownem01,-0.1
Kevin Brown\brownke04,0.3
Kevin Brown\brownke01,0.5
Mark Brownson*\brownma04,-0.1
Will Brunson*\brunswi01,0
Jim Bruske\bruskji01,0
Mike Buddie\buddimi01,0
Damon Buford\buforda01,1.2
Jay Buhner\buhneja01,0.4
Jim Bullinger\bulliji01,0
Kirk Bullinger\bulliki01,0
Dave Burba\burbada01,0.1
John Burkett\burkejo03,0.1
Ellis Burks\burksel01,2
Jeromy Burnitz*\burnije01,3.4
Mike Busby\busbymi01,0
Homer Bush\bushho01,0.8
Adam Butler*\butlead01,0
Rich Butler*\butleri01,-0.2
Paul Byrd\byrdpa01,0
Tim Byrdak*\byrdati01,0
Jolbert Cabrera\cabrejo02,0
Jose Cabrera\cabrejo01,0
Orlando Cabrera\cabreor01,1.2
Greg Cadaret*\cadargr01,0
Miguel Cairo\cairomi01,3.2
Mike Cameron\camermi01,1.5
Ken Caminiti#\caminke01,2.7
Tom Candiotti\candito01,0.2
John Cangelosi#\cangejo01,-0.6
Jose Canseco\cansejo01,1.5
Dan Carlson\carlsda01,0
Chris Carpenter\carpech01,0
Hector Carrasco\carrahe01,0
Joe Carter\cartejo01,-1
Mike Caruso*\carusmi01,2.7
Raul Casanova#\casanra01,-0.1
Sean Casey*\caseyse01,0.9
Larry Casian\casiala01,0
Vinny Castilla\castivi02,5.6
Alberto Castillo\castial01,0.6
Carlos Castillo\castica02,0
Frank Castillo\castifr01,0
Luis Castillo#\castilu01,-0.1
Tony Castillo*\castito02,0
Juan Castro\castrju01,-0.9
Frank Catalanotto*\catalfr01,0.5
Mike Cather\cathemi01,0
Domingo Cedeno#\cedendo01,0.1
Roger Cedeno#\cedenro01,-0.1
Norm Charlton#\charlno01,0
Eric Chavez*\chaveer01,0.2
Raul Chavez\chavera01,0
Robinson Checo\checoro01,0
Bruce Chen*\chenbr01,0
Jin Ho Cho\choji01,0
Bobby Chouinard\chouibo01,0
Ryan Christenson\chrisry01,0.7
Jason Christiansen\chrisja01,0
Archi Cianfrocco\cianfar01,-1
Jeff Cirillo\cirilje01,5.9
Dave Clark*\clarkda05,-1.1
Mark Clark\clarkma01,-0.5
Tony Clark#\clarkto02,3.4
Will Clark*\clarkwi02,2.9
Royce Clayton\claytro01,1.9
Roger Clemens\clemero02,0
Matt Clement\clemema01,-0.1
Edgard Clemente\clemeed02,0
Brad Clontz\clontbr01,0
Ken Cloude\cloudke01,-0.1
Danny Clyburn\clybuda01,-0.1
Greg Colbrunn\colbrgr01,0.5
Lou Collier\collilo01,-0.2
Bartolo Colon\colonba01,0.1
David Cone*\coneda01,0
Jeff Conine\coninje01,0.1
Steve Connelly\connest01,0
Dennis Cook*\cookde01,0
Steve Cooke\cookest01,0
Ron Coomer\coomero01,-0.4
Rocky Coppinger\coppiro01,0
Alex Cora*\coraal01,-0.1
Joey Cora#\corajo01,2.1
Wil Cordero\cordewi01,1.4
Francisco Cordova\cordofr01,-0.3
Marty Cordova\cordoma01,-1.1
Bryan Corey\coreybr01,0
Jim Corsi\corsiji01,0
Craig Counsell*\counscr01,2
Tim Crabtree\crabtti01,0
Rickey Cradle\cradlri01,0
Felipe Crespo#\crespfe01,0.2
Tripp Cromer\crometr01,0
Rich Croushore\crousri01,0.1
Dean Crow*\crowde01,0
Deivi Cruz\cruzde01,2.2
Jacob Cruz*\cruzja01,-0.1
Jose Cruz#\cruzjo02,1.5
Midre Cummings*\cummimi01,0.5
Will Cunnane\cunnawi01,0
Chad Curtis\curtich01,2.4
Milt Cuyler#\cuylemi01,0.3
Omar Daal*\daalom01,-0.2
Mark Dalesandro\dalesma01,0.1
Johnny Damon*\damonjo01,1.7
Vic Darensbourg*\darenvi01,-0.1
Danny Darwin\darwida01,-0.3
Brian Daubach*\daubabr01,-0.1
Ben Davis#\davisbe01,0.1
Chili Davis#\davisch01,0
Eric Davis\daviser01,3.2
Russ Davis\davisru01,-0.5
Valerio De Los Santos*\delosva01,0
Rick DeHart*\deharri01,0
Mike DeJean\dejeami01,-0.1
Carlos Delgado*\delgaca01,5.4
Wilson Delgado#\delgawi01,-0.1
David Dellucci*\delluda01,-0.6
Rich DeLucia\delucri01,0
Ryan Dempster\dempsry01,-0.2
Mark DeRosa\derosma01,0
Delino DeShields*\deshide01,1.7
Elmer Dessens\desseel01,-0.1
Mike Devereaux\devermi01,0.2
Alex Diaz#\diazal01,-0.7
Edwin Diaz\diazed03,-0.4
Einar Diaz\diazei01,0.2
Jason Dickson*\dicksja01,0
Mike Difelice\difelmi01,0
Jerry Dipoto\dipotje01,0
Gary Disarcina\disarga01,3.3
Robert Dodd*\doddro01,0
Jim Dougherty\doughji01,0
Doug Drabek\drabedo01,0
Darren Dreifort\dreifda01,0.6
J.D. Drew*\drewj.01,0.9
Rob Ducey*\duceyro01,0.9
Shawon Dunston\dunstsh01,-0.9
Todd Dunwoody*\dunwoto01,1.6
Roberto Duran*\duranro01,0
Ray Durham#\durhara01,4.4
Mike Duvall\duvalmi01,0
Jermaine Dye\dyeje01,-0.6
Radhames Dykhoff*\dykhora01,0
Damion Easley\easleda01,5.6
Angel Echevarria\echevan01,0.1
Dennis Eckersley\eckerde01,0
Jim Edmonds*\edmonji01,4.7
Brian Edmondson\edmonbr01,-0.2
Dave Eiland\eilanda01,0
Jim Eisenreich*\eisenji01,-1
Scott Elarton\elartsc01,-0.1
Cal Eldred\eldreca01,-0.2
Kevin Elster\elsteke01,0.3
Alan Embree*\embreal01,0.1
Juan Encarnacion\encarju01,1.1
Todd Erdos\erdosto01,0
Scott Erickson\ericksc01,0.2
Darin Erstad*\erstada01,2.6
Kelvim Escobar\escobke01,0
Bobby Estalella\estalbo02,-1.1
Shawn Estes\estessh01,0.1
Tony Eusebio\eusebto01,0.1
Bart Evans\evansba02,0
Tom Evans\evansto01,-0.2
Carl Everett#\evereca01,3.4
Bryan Eversgerd\eversbr01,0
Scott Eyre*\eyresc01,0
Jorge Fabregas*\fabrejo01,-0.3
Sal Fasano\fasansa01,0.5
Jeff Fassero*\fasseje01,0
Carlos Febles\febleca01,0.5
Tony Fernandez#\fernato01,2.8
Mike Fetters\fettemi01,0
Robert Fick*\fickro01,0.4
Cecil Fielder\fieldce01,-0.9
Mike Figga\figgami01,0
Chuck Finley*\finlech01,-0.1
Steve Finley*\finlest01,-0.1
John Flaherty\flahejo01,-0.7
Darrin Fletcher*\fletcda01,1
Bryce Florie\floribr01,0.2
Cliff Floyd*\floydcl01,2.3
Joe Fontenot\fontejo01,-0.2
P.J. Forbes\forbep.01,0
Ben Ford\fordbe01,0
Tom Fordham*\fordhto01,0
Brook Fordyce\fordybr01,0.2
Tony Fossas*\fossato01,0
Kevin Foster\fosteke01,0
Keith Foulke\foulkke01,0
Andy Fox*\foxan01,1.8
Chad Fox\foxch02,0
John Franco*\francjo01,0
Matt Franco*\francma01,0.3
Mike Frank*\frankmi02,-0.3
John Frascatore\frascjo01,0
Lou Frazier#\frazilo01,0.2
Hanley Frias#\friasha01,-0.2
Travis Fryman\frymatr01,2.9
Brad Fullmer*\fullmbr01,0.1
Chris Fussell\fussech01,0
Gary Gaetti\gaettga01,3
Eddie Gaillard\gailled01,0
Steve Gajkowski\gajkost01,0
Andres Galarraga\galaran01,5
Ron Gant\gantro01,1.8
Rich Garces\garceri01,0
Carlos Garcia\garcica01,-0.3
Freddy Garcia\garcifr01,0.3
Guillermo Garcia\garcigu01,0.1
Karim Garcia*\garcika01,-1.5
Nomar Garciaparra\garcino01,7.1
Mark Gardner\gardnma01,0
Brent Gates#\gatesbr01,-0.1
Jason Giambi*\giambja01,2.6
Jeremy Giambi*\giambje01,0
Derrick Gibson\gibsode01,0.4
Shawn Gilbert\gilbesh01,0
Brian Giles*\gilesbr02,3.9
Bernard Gilkey\gilkebe01,-0.6
Ed Giovanola*\giovaed01,0.5
Charles Gipson\gipsoch01,-0.3
Joe Girardi\girarjo01,0.8
Doug Glanville\glanvdo01,2.4
Keith Glauber\glaubke01,0
Troy Glaus\glaustr01,-0.6
Tom Glavine*\glavito02,0.4
Wayne Gomes\gomeswa01,0
Chris Gomez\gomezch02,1.7
Alex Gonzalez\gonzaal01,0.6
Alex Gonzalez\gonzaal02,-0.3
Gabe Gonzalez#\gonzaga02,0
Geremi Gonzalez\gonzaje01,0.1
Juan Gonzalez\gonzaju03,4.9
Lariel Gonzalez\gonzala02,0
Luis Gonzalez*\gonzalu01,2.3
Dwight Gooden\goodedw01,0
Curtis Goodwin*\goodwcu01,-0.3
Tom Goodwin*\goodwto01,3
Tom Gordon\gordoto01,0
Rick Gorecki\gorecri01,0
Mark Grace*\gracema01,2.7
Mike Grace\gracemi02,-0.2
Tony Graffanino\graffto01,-0.2
Danny Graves\graveda01,0
Craig Grebeck\grebecr01,1
Shawn Green*\greensh01,4
Tyler Green\greenty01,0
Charlie Greene\greench02,-0.2
Todd Greene\greento02,-0.8
Willie Greene*\greenwi01,2.4
Rusty Greer*\greerru01,3.8
Seth Greisinger\greisse01,0
Ben Grieve*\grievbe01,2.1
Ken Griffey*\griffke02,6.6
Marquis Grissom\grissma02,0.9
Buddy Groom*\groombu01,0
Mark Grudzielanek\grudzma01,-0.5
Mike Grzanich\grzanmi01,0
Eddie Guardado\guarded01,0
Vladimir Guerrero\guerrvl01,7.4
Wilton Guerrero#\guerrwi01,0
Giomar Guevara#\guevagi01,0.1
Carlos Guillen#\guillca01,0.5
Jose Guillen\guilljo01,-0.1
Ozzie Guillen*\guilloz01,0.8
Eric Gunderson\gundeer01,0
Mark Guthrie\guthrma01,0
Ricky Gutierrez\gutieri01,-1.2
Juan Guzman\guzmaju01,0
Tony Gwynn*\gwynnto01,1.6
Jerry Hairston\hairsje02,-0.2
John Halama*\halamjo01,-0.1
Darren Hall\hallda01,0
Roy Halladay\hallaro01,0
Shane Halter\haltesh01,0.1
Bob Hamelin*\hamelbo01,-0.8
Darryl Hamilton*\hamilda02,4.6
Joey Hamilton\hamiljo02,-0.1
Chris Hammond*\hammoch01,0
Jeffrey Hammonds\hammoje01,1.3
Mike Hampton\hamptmi01,0.9
Chris Haney*\haneych01,0
Todd Haney\haneyto01,-0.1
Jed Hansen\hanseje01,-0.1
Erik Hanson\hansoer01,0
Jason Hardtke#\hardtja01,-0.1
Pete Harnisch#\harnipe01,-0.4
Denny Harriger\harride01,0
Lenny Harris*\harrile01,-0.5
Pep Harris\harripe01,0
Reggie Harris\harrire01,0
Dean Hartgraves\hartgde01,0
Shigetoshi Hasegawa\hasegsh01,0
Bill Haselman\haselbi01,0.5
Chris Hatcher\hatchch01,-0.2
Scott Hatteberg*\hattesc01,1.9
LaTroy Hawkins\hawkila01,0
Charlie Hayes\hayesch01,1.3
Jimmy Haynes\hayneji01,0
Mike Heathcott\heathmi03,0
Rick Helling\helliri01,0
Wes Helms\helmswe01,0
Todd Helton*\heltoto01,3.2
Rickey Henderson\henderi01,2.3
Rod Henderson\hendero01,0
Bob Henley\henlebo01,1.2
Oscar Henriquez\henrios01,0
Butch Henry*\henrybu01,0
Doug Henry\henrydo01,0
Pat Hentgen\hentgpa01,-0.1
Felix Heredia*\heredfe01,0
Gil Heredia\heredgi01,0
Dustin Hermanson\hermadu01,0.4
Carlos Hernandez\hernaca01,0.4
Jose Hernandez\hernajo01,2.2
Livan Hernandez\hernali01,0.3
Orlando Hernandez\hernaor01,-0.1
Roberto Hernandez\hernaro01,0
Xavier Hernandez*\hernaxa01,0
Orel Hershiser\hershor01,0.1
Richard Hidalgo\hidalri01,2
Bobby Higginson*\higgibo02,2.3
Glenallen Hill\hillgl01,2.3
Ken Hill\hillke01,0
A.J. Hinch\hincha.01,0.8
Sterling Hitchcock*\hitchst01,-0.1
Denny Hocking#\hockide01,-0.3
Trevor Hoffman\hoffmtr01,0
Chris Hoiles\hoilech01,1.5
Ray Holbert\holbera01,-0.3
David Holdridge\holdrda01,0
Todd Hollandsworth*\hollato01,-0.3
Damon Hollins\hollida02,-0.2
Dave Hollins#\hollida01,-0.4
Darren Holmes\holmeda01,0
Mike Holtz*\holtzmi01,0
Mark Holzemer*\holzema01,0
Tyler Houston*\houstty01,0.3
David Howard#\howarda02,-0.1
Thomas Howard#\howarth01,-0.4
Jack Howell*\howelja02,0.1
Bob Howry*\howrybo01,0
Mike Hubbard\hubbami01,-0.8
Trent Hubbard\hubbatr01,0.9
John Hudek#\hudekjo01,0
Rex Hudler\hudlere01,-0.5
Joe Hudson\hudsojo02,0
Bobby Hughes\hughebo01,-0.4
Todd Hundley#\hundlto01,-1.3
Brian Hunter\huntebr02,1.3
Brian Hunter\huntebr01,-0.2
Torii Hunter\hunteto01,-0.4
Butch Huskey\huskebu01,0.4
Jeff Huson*\husonje01,-0.2
Mark Hutton\huttoma01,0.1
Raul Ibanez*\ibanera01,-0.3
Pete Incaviglia\incavpe01,-0.7
Hideki Irabu\irabuhi01,0.1
Damian Jackson\jacksda04,0.3
Darrin Jackson\jacksda03,-0.3
Michael Jackson\jacksmi02,0
Ryan Jackson*\jacksry01,-0.8
Jason Jacome*\jacomja01,0
John Jaha\jahajo01,0
Mike James\jamesmi01,0
Stan Javier#\javiest01,1.9
Gregg Jefferies#\jeffegr01,1.4
Reggie Jefferson#\jeffere01,1
Geoff Jenkins*\jenkige01,-0.4
Marcus Jensen#\jensema01,-0.1
Mike Jerzembeck\jerzemi01,0
Derek Jeter\jeterde01,7.5
Jose Jimenez\jimenjo01,-0.1
Doug Johns\johnsdo04,0.1
Keith Johns\johnske03,0
Brian Johnson\johnsbr01,0.9
Charles Johnson\johnsch04,1.1
Jason Johnson\johnsja02,0
Jonathan Johnson\johnsjo08,0
Lance Johnson*\johnsla03,0
Mark Johnson*\johnsma02,-0.1
Mark Johnson*\johnsma01,-0.3
Mike Johnson*\johnsmi02,0
Randy Johnson\johnsra05,-0.3
Russ Johnson\johnsru01,0.2
John Johnstone\johnsjo07,0
Andruw Jones\jonesan01,7.4
Bobby Jones\jonesbo03,0
Bobby Jones\jonesbo04,-0.2
Chipper Jones#\jonesch06,7
Chris Jones\jonesch05,-0.5
Doug Jones\jonesdo01,0
Terry Jones#\joneste02,1.7
Todd Jones*\jonesto02,0
Brian Jordan\jordabr01,7
Kevin Jordan\jordake01,-0.4
Ricardo Jordan*\jordari03,0
Wally Joyner*\joynewa01,2
Mike Judd\juddmi01,0
Jeff Juden\judenje01,-0.3
David Justice*\justida01,2.1
Scott Kamieniecki\kamiesc01,0
Gabe Kapler\kaplega01,-0.2
Matt Karchner\karchma01,0
Scott Karl*\karlsc01,-0.2
Eric Karros\karroer01,1.8
Steve Karsay\karsast01,0
Greg Keagle\keaglgr01,0
Mike Kelly\kellymi02,-0.2
Pat Kelly\kellypa03,0.1
Roberto Kelly\kellyro01,2.2
Jason Kendall\kendaja01,5.6
Jeff Kent\kentje01,4.5
Jimmy Key\keyji01,0
Darryl Kile\kileda01,0.5
Curtis King\kingcu01,-0.1
Jeff King\kingje01,1.9
Gene Kingsale#\kingsge01,-0.1
Mike Kinkade\kinkami01,0
Wayne Kirby*\kirbywa01,-0.4
Danny Klassen\klassda01,-0.9
Ryan Klesko*\kleskry01,2.9
Steve Kline#\klinest02,0
Scott Klingenbeck\klingsc01,-0.1
Chuck Knoblauch\knoblch01,2.8
Randy Knorr\knorrra01,-0.3
Paul Konerko\konerpa01,-1
Corey Koskie*\koskico01,-0.3
Mark Kotsay*\kotsama01,3.9
Chad Kreuter#\kreutch01,0.4
Rick Krivda\krivdri01,0
Marc Kroon#\kroonma01,0
Jeff Kubenka\kubenje01,0
Tim Laker\lakerti01,0.1
Tom Lampkin*\lampkto01,0.2
Mark Langston\langsma01,0.1
Frank Lankford\lankffr01,0
Ray Lankford*\lankfra01,6.2
Mike Lansing\lansimi01,0.3
Andy Larkin\larkian01,-0.1
Barry Larkin\larkiba01,5.7
Stephen Larkin*\larkist02,0
Chris Latham#\lathach01,-0.7
Sean Lawrence*\lawrese01,-0.1
Matt Lawton*\lawtoma02,3.9
Ricky Ledee*\ledeeri01,0.2
Aaron Ledesma\ledesaa01,1.9
Derrek Lee\leede02,0.8
Travis Lee*\leetr01,1.1
Al Leiter*\leiteal01,0.1
Mark Leiter\leitema01,0
Scott Leius\leiussc01,-0.8
Mark Lemke#\lemkema01,0.1
Pat Lennon\lennopa01,0.1
Brian Lesher\leshebr01,0
Curt Leskanic\leskacu01,0.1
Al Levine*\levinal01,0
Jesse Levis*\levisje01,0.1
Darren Lewis\lewisda01,2.2
Mark Lewis\lewisma01,-1.1
Richie Lewis\lewisri01,0
Jim Leyritz\leyriji01,1.2
Jon Lieber*\liebejo01,0
Mike Lieberthal\liebemi01,0.7
Kerry Ligtenberg\ligteke01,0
Jose Lima\limajo01,-0.2
Felipe Lira\lirafe01,0
Nelson Liriano#\liriane01,-0.6
Mark Little\littlma01,0
Scott Livingstone*\livinsc01,-0.9
Graeme Lloyd*\lloydgr01,0
Paul Lo Duca\loducpa01,0.1
Esteban Loaiza\loaizes01,0.1
Keith Lockhart*\lockhke01,1.2
Carlton Loewer\loeweca01,-0.2
Kenny Lofton*\loftoke01,5.9
Rich Loiselle\loiseri01,0
George Lombard*\lombage01,0.2
Braden Looper\loopebr01,0
Albie Lopez\lopezal02,0
Javy Lopez\lopezja01,3.3
Luis Lopez#\lopezlu02,-0.3
Mendy Lopez\lopezme01,0.3
Mark Loretta\loretma01,2.6
Andrew Lorraine*\lorraan01,0
Torey Lovullo#\lovulto01,-0.1
Derek Lowe\lowede01,0
Sean Lowe\lowese01,0
Mike Lowell\lowelmi01,0.1
Terrell Lowery\lowerte01,-0.3
Eric Ludwick\ludwier01,-0.1
Matt Luke*\lukema01,0.7
John Mabry*\mabryjo01,-2
Mike Macfarlane\macfami01,0.5
Robert Machado\macharo01,-0.2
Shane Mack\macksh01,0.3
Greg Maddux\maddugr01,0.6
Mike Maddux*\maddumi01,0
Dave Magadan*\magadda01,0.8
Wendell Magee\mageewe01,0.4
Mike Magnante*\magnami01,0.1
Ron Mahay*\mahayro01,0
Marty Malloy*\malloma01,-0.1
Sean Maloney\malonse01,0
Matt Mantei\mantema01,0.1
Jeff Manto\mantoje01,-0.3
Barry Manuel\manueba01,0
Kirt Manwaring\manwaki01,-0.4
Eli Marrero\marreel01,0.8
Al Martin*\martial03,-0.9
Norberto Martin\martino01,-0.6
Tom Martin*\martito02,0
Dave Martinez*\martida01,0.5
Dennis Martinez\martide01,-0.1
Edgar Martinez\martied01,5.6
Felix Martinez#\martife01,-0.8
Greg Martinez#\martigr01,-0.2
Javier Martinez\martija02,0
Manny Martinez\martima02,0.2
Pedro Martinez\martipe02,-0.1
Ramon Martinez\martira03,0.3
Ramon Martinez*\martira02,0.2
Sandy Martinez*\martisa01,0.1
Tino Martinez*\martiti02,3.2
John Marzano\marzajo01,0.2
Damon Mashore\mashoda01,0
Mike Matheny\mathemi01,-0.8
T.J. Mathews\mathet.01,0
Terry Mathews*\mathete01,0
Jason Maxwell\maxweja01,0.2
Derrick May*\mayde01,0
Brent Mayne*\maynebr01,0.3
Greg McCarthy*\mccargr01,0
Dave McCarty\mccarda01,0.3
Scott McClain\mcclasc01,-0.3
Quinton McCracken#\mccraqu01,2.1
Jeff McCurry\mccurje01,0
Allen McDill*\mcdilal01,0
Jason McDonald#\mcdonja02,1.2
Jack McDowell\mcdowja01,0
Chuck McElroy*\mcelrch01,0.1
Joe McEwing\mcewijo01,0
Willie McGee#\mcgeewi01,-0.5
Fred McGriff*\mcgrifr01,2.9
Ryan McGuire*\mcguiry01,-1.7
Mark McGwire\mcgwima01,7.5
Mark McLemore#\mclemma01,2.4
Greg McMichael\mcmicgr01,0
Brian McRae#\mcraebr01,2.6
Brian Meadows\meadobr01,-0.1
Pat Meares\mearepa01,0.2
Jim Mecir#\mecirji01,0
Rafael Medina\medinra01,-0.3
Mitch Meluskey#\melusmi01,0
Ramiro Mendoza\mendora01,0
Orlando Merced#\merceor01,-0.4
Jose Mercedes\mercejo02,-0.1
Kent Mercker*\merckke01,0
Lou Merloni\merlolo01,0.3
Jose Mesa\mesajo01,0.1
Mike Metcalfe\metcami01,0
Hensley Meulens\meulehe01,-0.1
Dan Miceli\micelda01,0.1
Chris Michalak*\michach01,0
Doug Mientkiewicz*\mientdo01,-0.2
Matt Mieske\mieskma01,0
Kevin Millar\millake01,0.1
Damian Miller\milleda02,0.6
Kurt Miller\milleku01,0
Travis Miller\milletr01,0
Trever Miller\milletr02,0.1
Ralph Milliard\millira02,0
Alan Mills\millsal01,0
Kevin Millwood\millwke01,-0.2
Eric Milton*\miltoer01,0.2
Ryan Minor\minorry01,0.1
Doug Mirabelli\mirabdo01,0.3
Keith Mitchell\mitchke02,-0.2
Kevin Mitchell\mitchke01,-0.5
Dave Mlicki\mlickda01,0.2
Brian Moehler\moehlbr01,0
Mike Mohler\mohlemi01,0
Bengie Molina\molinbe01,0
Izzy Molina\moliniz01,0.1
Paul Molitor\molitpa01,0.1
Shane Monahan*\monahsh01,-0.4
Raul Mondesi\mondera01,2.4
Jeff Montgomery\montgje01,0
Ray Montgomery\montgra01,0.1
Trey Moore*\mooretr01,0.1
Mickey Morandini*\moranmi01,3.8
Mike Mordecai\mordemi01,-0.6
Mike Morgan\morgami01,0.3
Alvin Morman*\mormaal01,0
Hal Morris*\morriha02,0.4
Matt Morris\morrima01,0
James Mouton\moutoja01,-1
Lyle Mouton\moutoly01,0.1
Jamie Moyer*\moyerja01,0
Bill Mueller#\muellbi02,3.1
Terry Mulholland\mulhote01,0.3
Greg Mullins*\mulligr01,0
Bobby Munoz\munozbo01,0
Mike Munoz*\munozmi01,0
Mike Mussina*\mussimi01,0.1
Greg Myers*\myersgr01,0.6
Mike Myers*\myersmi01,0
Randy Myers*\myersra01,0
Rodney Myers\myersro01,0
Charles Nagy*\nagych01,-0.1
Dan Naulty\naultda01,0
Jaime Navarro\navarja01,0
Denny Neagle*\neaglde01,0.1
Mike Neill*\neillmi01,0
Jeff Nelson\nelsoje01,0
Robb Nen\nenro01,0
Phil Nevin\nevinph01,-0.4
Marc Newfield\newfima01,-0.5
Warren Newson*\newsowa01,-0.4
Jose Nieves\nievejo01,-0.1
Melvin Nieves#\nieveme01,-0.1
Dave Nilsson*\nilssda01,0.7
C.J. Nitkowski*\nitkoc.01,-0.1
Otis Nixon#\nixonot01,0.2
Trot Nixon*\nixontr01,-0.2
Hideo Nomo\nomohi01,0.1
Greg Norton#\nortogr01,-0.9
Abraham Nunez#\nunezab01,-0.2
Vladimir Nunez\nunezvl01,0
Jon Nunnally*\nunnajo01,-0.1
Ryan Nye\nyery01,0
Charlie O'Brien\o'brich01,0.7
Troy O'Leary*\o'leatr01,1.1
Paul O'Neill*\o'neipa01,5.8
Alex Ochoa\ochoaal01,-1.8
Jose Offerman#\offerjo01,5.3
Chad Ogea\ogeach01,0
Kirt Ojala*\ojalaki01,0.2
