Name,WAR
Adam Bernero\bernead01,0
Geronimo Berroa\berroge01,0.1
Sean Berry\berryse01,-0.8
Dante Bichette\bicheda01,0.8
Rocky Biddle\biddlro01,0
Craig Biggio\biggicr01,1.4
Willie Blair\blairwi01,0.1
Casey Blake\blakeca01,0
Henry Blanco\blanche01,1.1
Matt Blank*\blankma01,0
Geoff Blum#\blumge01,0.8
Hiram Bocachica\bocachi01,0
Doug Bochtler\bochtdo01,0
Brian Boehringer#\boehrbr01,0
Tim Bogar\bogarti01,-1.3
Brian Bohanon*\bohanbr01,0.3
Barry Bonds*\bondsba01,7.7
Ricky Bones\bonesri01,0.1
Bobby Bonilla#\bonilbo01,-1.2
Aaron Boone\booneaa01,2
Bret Boone\boonebr01,0.2
Pedro Borbon\borbope02,0
Mike Bordick\bordimi01,2.7
Dave Borkowski\borkoda01,0
Ricky Bottalico*\bottari01,0
Kent Bottenfield\botteke01,-0.1
Jason Boyd\boydja02,0
Chad Bradford\bradfch01,0
Milton Bradley#\bradlmi01,-0.9
Darren Bragg*\braggda01,-1
Jeff Branson*\bransje01,0
Jeff Brantley\brantje01,0
Russell Branyan*\branyru01,0.6
Leslie Brea\breale01,0
Jamie Brewington\brewija01,0
Doug Brocail*\brocado01,0
Chris Brock\brockch01,0.2
Tarrik Brock*\brockta01,-0.1
Rico Brogna*\brognri01,-1.1
Scott Brosius\brosisc01,-0.4
Jim Brower\broweji01,0
Adrian Brown#\brownad01,1.6
Brant Brown*\brownbr01,-1.1
Dee Brown*\brownde02,0
Emil Brown\brownem01,-0.5
Kevin Brown\brownke04,0.1
Kevin Brown\brownke01,-0.4
Roosevelt Brown*\brownro02,0.6
Mark Brownson*\brownma04,0.1
Justin Brunette*\bruneju01,0.1
Jim Bruske\bruskji01,0
Brian Buchanan\buchabr01,-0.7
Mike Buddie\buddimi01,0
Mark Buehrle*\buehrma01,0
Damon Buford\buforda01,0.5
Jay Buhner\buhneja01,1.9
Kirk Bullinger\bulliki01,0
Dave Burba\burbada01,0
John Burkett\burkejo03,0
Morgan Burkhart#\burkhmo01,0.5
Ellis Burks\burksel01,5
A.J. Burnett\burnea.01,0.5
Jeromy Burnitz*\burnije01,1.5
Pat Burrell\burrepa01,0.5
Homer Bush\bushho01,-1.3
Paul Byrd\byrdpa01,0.2
Tim Byrdak*\byrdati01,0
Eric Byrnes\byrneer01,-0.1
Alex Cabrera\cabreal02,0.4
Jolbert Cabrera\cabrejo02,-0.2
Jose Cabrera\cabrejo01,0
Orlando Cabrera\cabreor01,-0.9
Cameron Cairncross*\cairnca01,0
Miguel Cairo\cairomi01,-0.2
Mike Cameron\camermi01,4
Ken Caminiti#\caminke01,1.5
Eric Cammack\cammaer01,0.1
Jay Canizaro\canizja01,0
Jose Canseco\cansejo01,1.1
Javier Cardona\cardoja01,-0.4
Buddy Carlyle*\carlybu01,0
Bubba Carpenter*\carpebu01,-0.1
Chris Carpenter\carpech01,0
Giovanni Carrara\carragi01,0
Hector Carrasco\carrahe01,0
Raul Casanova#\casanra01,0.5
Sean Casey*\caseyse01,3.4
Carlos Casimiro\casimca01,-0.1
Vinny Castilla\castivi02,-0.3
Alberto Castillo\castial01,-0.1
Frank Castillo\castifr01,0
Luis Castillo#\castilu01,4.5
Juan Castro\castrju01,-0.4
Ramon Castro\castrra01,-0.1
Frank Catalanotto*\catalfr01,1.2
Roger Cedeno#\cedenro01,0.5
Frank Charles\charlfr01,0
Norm Charlton#\charlno01,0
Eric Chavez*\chaveer01,2.3
Raul Chavez\chavera01,-0.3
Bruce Chen*\chenbr01,-0.4
Randy Choate*\choatra01,0
Bobby Chouinard\chouibo01,0.1
McKay Christensen*\chrismc01,-0.2
Ryan Christenson\chrisry01,0.3
Jason Christiansen\chrisja01,0
Jeff Cirillo\cirilje01,3.4
Chris Clapinski#\clapich01,0.3
Brady Clark\clarkbr02,0.1
Mark Clark\clarkma01,0
Tony Clark#\clarkto02,1.1
Will Clark*\clarkwi02,4
Royce Clayton\claytro01,-0.4
Roger Clemens\clemero02,0
Matt Clement\clemema01,-0.3
Edgard Clemente\clemeed02,-1
Brad Clontz\clontbr01,0.1
Pasqual Coco\cocopa01,0
Ivanon Coffie*\coffiiv01,-0.2
Dave Coggin\coggida01,-0.1
Greg Colbrunn\colbrgr01,2
Lou Collier\collilo01,-0.2
Bartolo Colon\colonba01,-0.1
David Cone*\coneda01,0
Jeff Conine\coninje01,0.6
Jason Conti*\contija01,0
Dennis Cook*\cookde01,0
Ron Coomer\coomero01,-0.2
Brian Cooper\coopebr01,-0.1
Trace Coquillette\coquitr01,-0.3
Alex Cora*\coraal01,0.2
Francisco Cordero\cordefr01,0
Wil Cordero\cordewi01,-0.5
Francisco Cordova\cordofr01,-0.1
Marty Cordova\cordoma01,-1.3
Rheal Cormier*\cormirh01,0
Reid Cornelius\cornere01,-0.1
Craig Counsell*\counscr01,1.1
Steve Cox*\coxst01,1.2
Tim Crabtree\crabtti01,0
Paxton Crawford\crawfpa02,0
Joe Crede\credejo01,0
Doug Creek*\creekdo01,0
Felipe Crespo#\crespfe01,0.4
Jack Cressend\cressja01,0
D.T. Cromer*\cromed.01,0.2
Tripp Cromer\crometr01,-0.2
Rich Croushore\crousri01,0.3
Deivi Cruz\cruzde01,2.6
Ivan Cruz*\cruziv01,-0.3
Jacob Cruz*\cruzja01,0.2
Jose Cruz#\cruzjo02,2.5
Nelson Cruz\cruzne01,0
Darwin Cubillan\cubilda01,0
Midre Cummings*\cummimi01,0.5
Will Cunnane\cunnawi01,0
Chad Curtis\curtich01,0.3
Jeff D'Amico\d'amije02,0
Jeff D'Amico\d'amije01,-0.2
Omar Daal*\daalom01,0.6
Johnny Damon*\damonjo01,6.1
Vic Darensbourg*\darenvi01,0.1
Mike Darr*\darrmi02,0.8
Brian Daubach*\daubabr01,0.2
Tom Davey\daveyto01,0
Ben Davis#\davisbe01,-0.3
Doug Davis\davisdo02,0
Eric Davis\daviser01,1.4
Kane Davis\daviska01,0
Russ Davis\davisru01,-0.6
Travis Dawkins\dawkitr01,-0.3
Tomas de la Rosa\delarto01,0.2
Valerio De Los Santos*\delosva01,-0.1
Kory DeHaan*\dehaako01,0.1
Mike DeJean\dejeami01,0
Miguel Del Toro\deltomi01,0.1
Carlos Delgado*\delgaca01,7.3
Wilson Delgado#\delgawi01,0.8
David Dellucci*\delluda01,-0.1
Ryan Dempster\dempsry01,-0.6
Sean DePaula\depause01,0
Mark DeRosa\derosma01,0.1
Delino DeShields*\deshide01,3.1
Elmer Dessens\desseel01,0
Matt DeWitt\dewitma01,0
Einar Diaz\diazei01,1.2
Jason Dickson*\dicksja01,0
Mike Difelice\difelmi01,-0.1
Craig Dingman\dingmcr01,0
Jerry Dipoto\dipotje01,0
Gary Disarcina\disarga01,0.5
Chris Donnels*\donnech01,0.3
Octavio Dotel\doteloc01,-0.5
Scott Downs*\downssc01,-0.2
Kelly Dransfeldt\dranske01,0
Darren Dreifort\dreifda01,0.4
J.D. Drew*\drewj.01,3.6
Tim Drew\drewti01,0
Rob Ducey*\duceyro01,-0.4
Shawon Dunston\dunstsh01,0.3
Todd Dunwoody*\dunwoto01,-1.5
Erubiel Durazo*\durazer01,0.3
Chad Durbin\durbich01,0
Ray Durham#\durhara01,3.1
Trent Durrington\durritr01,-0.2
Mike Duvall\duvalmi01,0
Jermaine Dye\dyeje01,4.6
Damion Easley\easleda01,4
Adam Eaton\eatonad01,0.7
Angel Echevarria\echevan01,-0.2
Jim Edmonds*\edmonji01,6.3
Dave Eiland\eilanda01,0
Darrell Einertson\einerda01,0
Scott Elarton\elartsc01,-0.1
Cal Eldred\eldreca01,0.2
Kevin Elster\elsteke01,0.5
Alan Embree*\embreal01,0
Juan Encarnacion\encarju01,1.9
Trevor Enders\endertr01,0
Morgan Ensberg\ensbemo01,-0.2
Todd Erdos\erdosto01,0
Scott Erickson\ericksc01,0.1
Darin Erstad*\erstada01,8.3
Kelvim Escobar\escobke01,-0.1
Bobby Estalella\estalbo02,2.1
Shawn Estes\estessh01,0.4
Horacio Estrada*\estraho01,0
Leo Estrella\estrele01,0
Seth Etherton\etherse01,0
Tony Eusebio\eusebto01,0.4
Tom Evans\evansto01,0
Carl Everett#\evereca01,4.7
Scott Eyre*\eyresc01,0
Jorge Fabregas*\fabrejo01,0.3
Kyle Farnsworth\farnsky01,0
Sal Fasano\fasansa01,0.6
Jeff Fassero*\fasseje01,-0.1
Carlos Febles\febleca01,1.7
Pedro Feliz\felizpe01,0
Alex Fernandez\fernaal01,0
Osvaldo Fernandez\fernaos01,-0.1
Mike Fetters\fettemi01,0
Robert Fick*\fickro01,0.2
Nelson Figueroa#\figuene01,0.1
Chuck Finley*\finlech01,-0.1
Steve Finley*\finlest01,3.4
Tony Fiore\fioreto01,0
John Flaherty\flahejo01,-0.5
Darrin Fletcher*\fletcda01,2.3
Bryce Florie\floribr01,0
Cliff Floyd*\floydcl01,2.7
Ben Ford\fordbe01,0
Brook Fordyce\fordybr01,2
Scott Forster\forstsc01,0
Keith Foulke\foulkke01,0
Andy Fox*\foxan01,-0.3
John Franco*\francjo01,0
Matt Franco*\francma01,-0.5
Wayne Franklin*\frankwa01,0
John Frascatore\frascjo01,0
Hanley Frias#\friasha01,-0.3
Jeff Frye\fryeje01,0.9
Travis Fryman\frymatr01,4.7
Brad Fullmer*\fullmbr01,1.6
Aaron Fultz*\fultzaa01,0.1
Rafael Furcal#\furcara02,4
Chris Fussell\fussech01,0
Mike Fyhrie\fyhrimi01,0
Gary Gaetti\gaettga01,-0.3
Eric Gagne\gagneer01,0
Andres Galarraga\galaran01,1.1
Ron Gant\gantro01,2.1
Rich Garces\garceri01,0
Freddy Garcia\garcifr03,0.2
Jesse Garcia\garcije01,0.1
Karim Garcia*\garcika01,-0.8
Mike Garcia\garcimi03,0
Nomar Garciaparra\garcino01,7.4
Mark Gardner\gardnma01,-0.2
Daniel Garibay*\garibda01,-0.1
Jon Garland\garlajo01,0
Jason Giambi*\giambja01,7.7
Jeremy Giambi*\giambje01,0.2
Benji Gil\gilbe01,0.6
Shawn Gilbert\gilbesh01,-0.1
Brian Giles*\gilesbr02,6.4
Bernard Gilkey\gilkebe01,-1.1
Keith Ginter\ginteke01,0
Matt Ginter\gintema01,0
Charles Gipson\gipsoch01,0.3
Joe Girardi\girarjo01,1.6
Doug Glanville\glanvdo01,0.5
Keith Glauber\glaubke01,0
Troy Glaus\glaustr01,7.8
Tom Glavine*\glavito02,0.2
Ross Gload*\gloadro01,-0.3
Ryan Glynn\glynnry01,0
Wayne Gomes\gomeswa01,0
Chris Gomez\gomezch02,-0.2
Alex Gonzalez\gonzaal01,0.7
Alex Gonzalez\gonzaal02,-2
Juan Gonzalez\gonzaju03,1.9
Luis Gonzalez*\gonzalu01,4.2
Raul Gonzalez\gonzara01,-0.1
Wiki Gonzalez\gonzawi01,0.4
Dwight Gooden\goodedw01,0
Tom Goodwin*\goodwto01,1.9
Mark Grace*\gracema01,3.1
Tony Graffanino\graffto01,1.3
Danny Graves\graveda01,0.2
Craig Grebeck\grebecr01,0.9
Jason Green\greenja01,0
Scarborough Green#\greensc01,-0.7
Shawn Green*\greensh01,3
Charlie Greene\greench02,-0.2
Todd Greene\greento02,-0.4
Willie Greene*\greenwi01,0.3
Rusty Greer*\greerru01,2.1
Ben Grieve*\grievbe01,2.4
Ken Griffey*\griffke02,5.5
Jason Grilli\grillja01,0.1
Jason Grimsley\grimsja01,0.1
Marquis Grissom\grissma02,-0.8
Buddy Groom*\groombu01,0
Kip Gross\grosski01,0
Mark Grudzielanek\grudzma01,1.7
Eddie Guardado\guarded01,0
Vladimir Guerrero\guerrvl01,5.9
Wilton Guerrero#\guerrwi01,-0.8
Carlos Guillen#\guillca01,0.8
Jose Guillen\guilljo01,0.8
Ozzie Guillen*\guilloz01,1.1
Eric Gunderson\gundeer01,0
Mark Guthrie\guthrma01,-0.1
Ricky Gutierrez\gutieri01,1.6
Cristian Guzman#\guzmacr01,1.2
Domingo Guzman\guzmado01,0
Geraldo Guzman\guzmage01,-0.4
Juan Guzman\guzmaju01,0
Tony Gwynn*\gwynnto01,0.4
Luther Hackman\hackmlu01,0
Jerry Hairston\hairsje02,1.4
John Halama*\halamjo01,0.1
Toby Hall\hallto02,0
Roy Halladay\hallaro01,0
Shane Halter\haltesh01,0.8
Darryl Hamilton*\hamilda02,0.1
Joey Hamilton\hamiljo02,0
Jeffrey Hammonds\hammoje01,2.2
Mike Hampton\hamptmi01,0.7
Chris Haney*\haneych01,0
Dave Hansen*\hanseda01,1.3
Pete Harnisch#\harnipe01,0.1
Travis Harper*\harpetr01,0
Lenny Harris*\harrile01,-0.1
Shigetoshi Hasegawa\hasegsh01,0
Bill Haselman\haselbi01,1.3
Scott Hatteberg*\hattesc01,0.1
LaTroy Hawkins\hawkila01,0
Charlie Hayes\hayesch01,0.3
Jimmy Haynes\hayneji01,-0.2
Rick Helling\helliri01,-0.1
Wes Helms\helmswe01,-0.1
Todd Helton*\heltoto01,8.8
Rickey Henderson\henderi01,0.7
Doug Henry\henrydo01,0
Pat Hentgen\hentgpa01,0
Felix Heredia*\heredfe01,0
Gil Heredia\heredgi01,0.1
Matt Herges*\hergema01,-0.1
Chad Hermansen\hermach01,-1.6
Dustin Hermanson\hermadu01,-0.1
Alex Hernandez*\hernaal01,-0.7
Carlos Hernandez\hernaca01,0.1
Carlos Hernandez\hernaca02,-0.1
Jose Hernandez\hernajo01,-0.1
Livan Hernandez\hernali01,0.4
Orlando Hernandez\hernaor01,-0.1
Ramon Hernandez\hernara02,0.7
Roberto Hernandez\hernaro01,0
Orel Hershiser\hershor01,-0.1
Richard Hidalgo\hidalri01,6.3
Bobby Higginson*\higgibo02,5.3
Erik Hiljus\hiljuer01,0
Glenallen Hill\hillgl01,1
Ken Hill\hillke01,0
A.J. Hinch\hincha.01,0
Brett Hinchliffe\hinchbr01,0
Sterling Hitchcock*\hitchst01,-0.4
Denny Hocking#\hockide01,1
Kevin Hodges\hodgeke01,0
Trevor Hoffman\hoffmtr01,0
Ray Holbert\holbera01,-0.1
Todd Hollandsworth*\hollato01,2.3
Darren Holmes\holmeda01,0
Chris Holt\holtch01,-0.3
Mike Holtz*\holtzmi01,0
Mark Holzemer*\holzema01,0
Craig House\housecr01,0
Tyler Houston*\houstty01,0.2
Thomas Howard#\howarth01,-0.8
Bob Howry*\howrybo01,0
Mike Hubbard\hubbami01,0
Trent Hubbard\hubbatr01,-1
Tim Hudson\hudsoti01,0
Aubrey Huff*\huffau01,0.1
Todd Hundley#\hundlto01,2.5
Brian Hunter\huntebr01,-0.1
Brian Hunter\huntebr02,0.4
Torii Hunter\hunteto01,0.2
Butch Huskey\huskebu01,-0.4
Jeff Huson*\husonje01,-0.8
Adam Hyzdu\hyzduad01,0.1
Raul Ibanez*\ibanera01,0
Hideki Irabu\irabuhi01,0
Jason Isringhausen\isrinja01,0
Damian Jackson\jacksda04,2.7
Thomas Jacquez*\jacquth01,0
John Jaha\jahajo01,-0.1
Mike James\jamesmi01,0
Kevin Jarvis*\jarvike01,-0.2
Stan Javier#\javiest01,0.5
Gregg Jefferies#\jeffegr01,0.2
Geoff Jenkins*\jenkige01,4.4
Marcus Jensen#\jensema01,0
Derek Jeter\jeterde01,4.6
Jose Jimenez\jimenjo01,0.1
Brian Johnson\johnsbr01,-1
Charles Johnson\johnsch04,5.1
Jason Johnson\johnsja02,-0.1
Jonathan Johnson\johnsjo08,0
Keith Johnson\johnske04,0.3
Lance Johnson*\johnsla03,0
Mark Johnson*\johnsma02,0.5
Mark Johnson\johnsma05,0
Mark Johnson*\johnsma01,-0.2
Mike Johnson*\johnsmi02,0
Randy Johnson\johnsra05,0
Russ Johnson\johnsru01,0.6
John Johnstone\johnsjo07,0
Andruw Jones\jonesan01,8.2
Bobby Jones\jonesbo03,-0.1
Bobby Jones\jonesbo04,0.1
Chipper Jones#\jonesch06,5.6
Chris Jones\jonesch05,0
Doug Jones\jonesdo01,0
Jacque Jones*\jonesja05,1.3
Marcus Jones\jonesma02,0
Terry Jones#\joneste02,-0.8
Todd Jones*\jonesto02,0
Brian Jordan\jordabr01,2
Kevin Jordan\jordake01,-1.2
Felix Jose#\josefe01,-0.3
Wally Joyner*\joynewa01,0.2
Mike Judd\juddmi01,0.1
David Justice*\justida01,5.1
Scott Kamieniecki\kamiesc01,0
Gabe Kapler\kaplega01,1.6
Matt Karchner\karchma01,0.1
Scott Karl*\karlsc01,0.1
Eric Karros\karroer01,0.7
Steve Karsay\karsast01,0.1
Randy Keisler*\keislra01,0
Kenny Kelly\kellyke01,0
Roberto Kelly\kellyro01,-0.5
Jason Kendall\kendaja01,4.5
Adam Kennedy*\kennead01,0.6
Jeff Kent\kentje01,7.2
Masao Kida\kidama01,0
Brooks Kieschnick*\kiescbr01,-0.3
Darryl Kile\kileda01,0.1
Byung-Hyun Kim\kimby01,0
Ray King*\kingra01,0
Gene Kingsale#\kingsge01,-0.7
Mike Kinkade\kinkami01,0
Matt Kinney\kinnema01,0
Danny Klassen\klassda01,-0.2
Ryan Klesko*\kleskry01,3.2
Steve Kline#\klinest02,0
Chuck Knoblauch\knoblch01,0.3
Randy Knorr\knorrra01,0.2
Billy Koch\kochbi01,0
Ryan Kohlmeier\kohlmry01,0
Brandon Kolb\kolbbr01,0.1
Danny Kolb\kolbda01,0
Paul Konerko\konerpa01,1.4
Corey Koskie*\koskico01,2.9
Mark Kotsay*\kotsama01,2.4
Chad Kreuter#\kreutch01,2.1
David Lamb#\lambda01,0
Mike Lamb*\lambmi01,-1
Tom Lampkin*\lampkto01,0.7
Ray Lankford*\lankfra01,1
Mike Lansing\lansimi01,-1.4
Yovanny Lara\larayo01,0
Andy Larkin\larkian01,0
Barry Larkin\larkiba01,2.6
Greg LaRocca\larocgr01,-0.4
Jason LaRue\larueja01,0.1
Matt Lawton*\lawtoma02,2.3
Brett Laxton*\laxtobr01,0
Matt LeCroy\lecroma01,-1.1
Ricky Ledee*\ledeeri01,-0.4
Aaron Ledesma\ledesaa01,-0.2
Carlos Lee\leeca01,2.5
David Lee\leeda01,0
Derrek Lee\leede02,2
Sang-Hoon Lee*\leesa01,0
Travis Lee*\leetr01,0.4
Al Leiter*\leiteal01,-0.5
Brian Lesher\leshebr01,0.3
Curt Leskanic\leskacu01,0
Al Levine*\levinal01,0
Allen Levrault\levraal01,0
Darren Lewis\lewisda01,0
Mark Lewis\lewisma01,-0.5
Jim Leyritz\leyriji01,-0.9
Cory Lidle\lidleco01,0
Jon Lieber*\liebejo01,0.3
Mike Lieberthal\liebemi01,2.4
Jeff Liefer*\liefeje01,-0.2
Kerry Ligtenberg\ligteke01,0
Ted Lilly*\lillyte01,0
Jose Lima\limajo01,-0.1
Mike Lincoln\lincomi01,0
Rod Lindsey\lindsro01,0.1
Scott Linebrink\linebsc01,0.1
Cole Liniak\liniaco01,-0.1
Felipe Lira\lirafe01,0.2
Paul Lo Duca\loducpa01,0.4
Esteban Loaiza\loaizes01,0
Keith Lockhart*\lockhke01,0.1
Kenny Lofton*\loftoke01,3.4
Rich Loiselle\loiseri01,0
George Lombard*\lombage01,-0.6
Terrence Long*\longte01,2.4
Braden Looper\loopebr01,0
Albie Lopez\lopezal02,-0.1
Javy Lopez\lopezja01,2.5
Luis Lopez#\lopezlu02,0.5
Mendy Lopez\lopezme01,0
Rodrigo Lopez\lopezro02,-0.1
Mark Loretta\loretma01,2
Andrew Lorraine*\lorraan01,0.1
Derek Lowe\lowede01,0
Sean Lowe\lowese01,0
Mike Lowell\lowelmi01,2.2
Terrell Lowery\lowerte01,0.5
Larry Luebbers\luebbla01,0
Julio Lugo\lugoju01,0.1
Fernando Lunar\lunarfe01,-0.5
Keith Luuloa\luuloke01,0
John Mabry*\mabryjo01,-0.3
Robert Machado\macharo01,0
Jose Macias#\maciajo01,0.6
Greg Maddux\maddugr01,0.1
Mike Maddux*\maddumi01,0
Calvin Maduro\madurca01,0
Dave Magadan*\magadda01,1.1
Wendell Magee\mageewe01,-0.1
Mike Magnante*\magnami01,0
Ron Mahay*\mahayro01,0.1
Pat Mahomes\mahompa01,0.3
Mike Mahoney\mahonmi02,0.1
Oswaldo Mairena*\maireos01,0
Jim Mann\mannji01,0
Matt Mantei\mantema01,0
Jeff Manto\mantoje01,0.4
Josias Manzanillo\manzajo01,0
Jason Marquis*\marquja01,0.1
Eli Marrero\marreel01,0.5
Al Martin*\martial03,0.5
Tom Martin*\martito02,0
Dave Martinez*\martida01,0.6
Edgar Martinez\martied01,5.7
Felix Martinez#\martife01,1.8
Pedro Martinez\martipe02,0
Ramon Martinez*\martira02,0
Ramon Martinez\martira03,1.2
Sandy Martinez*\martisa01,-0.1
Tino Martinez*\martiti02,0.3
Willie Martinez\martiwi01,0
Onan Masaoka\masaoon01,0
Ruben Mateo\mateoru01,1.5
Mike Matheny\mathemi01,1.8
T.J. Mathews\mathet.01,0.1
Luis Matos\matoslu01,0.4
Gary Matthews#\matthga02,-0.2
Mike Matthews*\matthmi01,0
Dave Maurer\maureda01,0
Jason Maxwell\maxweja01,0.1
Brent Mayne*\maynebr01,0.1
Joe Mays#\maysjo01,0.2
Dave McCarty\mccarda01,1.5
Quinton McCracken#\mccraqu01,-0.3
Allen McDill*\mcdilal01,0
Jason McDonald#\mcdonja02,0.7
John McDonald\mcdonjo03,0.2
Keith McDonald\mcdonke01,0.3
Chuck McElroy*\mcelrch01,0
Joe McEwing\mcewijo01,-0.2
Kevin McGlinchy\mcglike01,0
Fred McGriff*\mcgrifr01,0.2
Ryan McGuire*\mcguiry01,0
Mark McGwire\mcgwima01,4.2
Tony McKnight\mcknito01,-0.2
Mark McLemore#\mclemma01,1.3
Greg McMichael\mcmicgr01,0
Billy McMillon*\mcmilbi01,0.8
Rusty Meacham\meachru01,0
Brian Meadows\meadobr01,-0.2
Pat Meares\mearepa01,0.3
Gil Meche\mechegi01,0
Jim Mecir#\mecirji01,0
Adam Melhuse#\melhuad01,-0.2
Juan Melo#\meloju01,-0.2
Mitch Meluskey#\melusmi01,1.9
Carlos Mendoza*\mendoca01,-0.4
Ramiro Mendoza\mendora01,0
Frank Menechino\menecfr01,0.5
Hector Mercado*\mercahe01,0
Jose Mercedes\mercejo02,0
Kent Mercker*\merckke01,0
Lou Merloni\merlolo01,0.1
Jose Mesa\mesajo01,0
Mike Metcalfe\metcami01,-0.2
Chad Meyers\meyerch02,-0.2
Dan Miceli\micelda01,0
Doug Mientkiewicz*\mientdo01,-0.1
Matt Mieske\mieskma01,-0.7
Kevin Millar\millake01,1.7
Damian Miller\milleda02,2
Travis Miller\milletr01,0
Trever Miller\milletr02,0
Wade Miller\millewa04,-0.3
Alan Mills\millsal01,0
Kevin Millwood\millwke01,-0.2
Eric Milton*\miltoer01,0
Damon Minor*\minorda01,0.4
Ryan Minor\minorry01,-0.9
Doug Mirabelli\mirabdo01,0.9
Dave Mlicki\mlickda01,0
Brian Moehler\moehlbr01,-0.1
Chad Moeller\moellch01,-1
Mike Mohler\mohlemi01,0.1
Bengie Molina\molinbe01,1.6
Gabe Molina\molinga01,0
Raul Mondesi\mondera01,2.9
Steve Montgomery\montgst01,0
Trey Moore*\mooretr01,0
Melvin Mora\morame01,1.5
David Moraga*\moragda01,0
Willie Morales\moralwi01,0.1
Mickey Morandini*\moranmi01,-1.2
Mike Mordecai\mordemi01,0.5
Mike Morgan\morgami01,0.3
Hal Morris*\morriha02,0.7
Jim Morris*\morrija03,0
Matt Morris\morrima01,0.2
Warren Morris*\morriwa02,0
Danny Mota\motada01,0
Guillermo Mota\motagu01,0
Chad Mottola\mottoch01,-0.1
James Mouton\moutoja01,0.4
Lyle Mouton\moutoly01,0.3
Jamie Moyer*\moyerja01,0
Bill Mueller#\muellbi02,1.3
Mark Mulder*\muldema01,-0.1
Terry Mulholland\mulhote01,0.4
Scott Mullen\mullesc01,0
Mike Munoz*\munozmi01,0
Peter Munro\munrope01,0
Eric Munson*\munsoer01,-0.2
Calvin Murray\murraca01,0.5
Dan Murray\murrada02,0
Mike Mussina*\mussimi01,-0.1
Greg Myers*\myersgr01,-0.4
Mike Myers*\myersmi01,0
Rodney Myers\myersro01,0
Aaron Myette\myettaa01,0
Xavier Nady\nadyxa01,0.1
Charles Nagy*\nagych01,0
Joe Nathan\nathajo01,0.2
Joey Nation*\natiojo01,0.1
Jaime Navarro\navarja01,-0.1
Denny Neagle*\neaglde01,0.1
Jeff Nelson\nelsoje01,0
