Name,WAR
Rich Becker*\beckeri01,1.4
Tim Belcher\belchti01,0
Stan Belinda\belinst01,0
David Bell\bellda01,1.5
Derek Bell\bellde01,-1.4
Jay Bell\bellja01,4.9
Albert Belle\belleal01,3.4
Ronnie Belliard\belliro01,2.1
Clay Bellinger\bellicl01,0.1
Carlos Beltran#\beltrca01,4.7
Rigo Beltran*\beltrri01,0
Adrian Beltre\beltrad01,3.9
Marvin Benard*\benarma01,1.4
Alan Benes\benesal01,0
Andy Benes\benesan01,0.1
Armando Benitez\benitar01,0
Mike Benjamin\benjami01,1.4
Gary Bennett\bennega01,-0.5
Joel Bennett\bennejo02,0
Shayne Bennett\bennesh01,0
Kris Benson\bensokr01,0.1
Jason Bere\bereja01,0.3
Dave Berg\bergda01,1.6
Peter Bergeron*\bergepe01,0.6
Sean Bergman\bergmse01,0.1
Lance Berkman#\berkmla01,0.2
Geronimo Berroa\berroge01,-0.1
Sean Berry\berryse01,-2.1
Dante Bichette\bicheda01,-2.3
Craig Biggio\biggicr01,5.1
Brent Billingsley*\billibr01,0
Willie Blair\blairwi01,0
Casey Blake\blakeca01,-0.1
Henry Blanco\blanche01,0
Jeff Blauser\blausje01,0.8
Mike Blowers\blowemi01,-0.1
Geoff Blum#\blumge01,0
Doug Bochtler\bochtdo01,0
Brian Boehringer#\boehrbr01,-0.2
Tim Bogar\bogarti01,0.5
Wade Boggs*\boggswa01,-0.2
Brian Bohanon*\bohanbr01,0.1
Barry Bonds*\bondsba01,3.8
Ricky Bones\bonesri01,0
Bobby Bonilla#\bonilbo01,-1.4
Aaron Boone\booneaa01,2.3
Bret Boone\boonebr01,0.2
Pedro Borbon\borbope02,0
Pat Borders\bordepa01,-0.3
Mike Bordick\bordimi01,4.7
Dave Borkowski\borkoda01,0
Ricky Bottalico*\bottari01,0
Kent Bottenfield\botteke01,-0.2
Rafael Bournigal\bournra01,0.2
Micah Bowie*\bowiemi01,0.1
Jason Boyd\boydja02,0
Chad Bradford\bradfch01,0
Darren Bragg*\braggda01,0.8
Jeff Brantley\brantje01,0
Russell Branyan*\branyru01,-0.1
Billy Brewer*\brewebi01,0
Doug Brocail*\brocado01,0
Chris Brock\brockch01,0.3
Rico Brogna*\brognri01,0.2
Scott Brosius\brosisc01,1.2
Jim Brower\broweji01,0
Adrian Brown#\brownad01,-0.4
Brant Brown*\brownbr01,-1.3
Dee Brown*\brownde02,-0.3
Emil Brown\brownem01,-0.1
Kevin Brown\brownke01,-0.6
Kevin Brown\brownke04,0.2
Roosevelt Brown*\brownro02,-0.5
Mark Brownson*\brownma04,0.1
Jacob Brumfield\brumfja01,0.2
Will Brunson*\brunswi01,0
Mike Buddie\buddimi01,0
Damon Buford\buforda01,0.9
Jay Buhner\buhneja01,0.8
Kirk Bullinger\bulliki01,0
Melvin Bunch\bunchme01,0
Dave Burba\burbada01,0.1
John Burkett\burkejo03,0
Ellis Burks\burksel01,2.8
A.J. Burnett\burnea.01,-0.1
Jeromy Burnitz*\burnije01,3.4
Mike Busby\busbymi01,0
Homer Bush\bushho01,3.3
Rich Butler*\butleri01,-0.1
Rob Butler*\butlero01,-0.2
Paul Byrd\byrdpa01,-0.1
Tim Byrdak*\byrdati01,0.1
Jolbert Cabrera\cabrejo02,-0.3
Jose Cabrera\cabrejo01,0
Orlando Cabrera\cabreor01,0.7
Miguel Cairo\cairomi01,0.7
Mickey Callaway\callami01,0.1
Mike Cameron\camermi01,5.5
Ken Caminiti#\caminke01,1.2
Robinson Cancel\cancero01,-0.3
Tom Candiotti\candito01,0
John Cangelosi#\cangejo01,-0.1
Jay Canizaro\canizja01,0.4
Jose Canseco\cansejo01,2.7
Dan Carlson\carlsda01,0
Buddy Carlyle*\carlybu01,0.2
Rafael Carmona*\carmora01,0
Chris Carpenter\carpech01,0
Hector Carrasco\carrahe01,0
Lance Carter\cartela02,0
Mike Caruso*\carusmi01,-1.6
Sean Casey*\caseyse01,4
Vinny Castilla\castivi02,0.7
Alberto Castillo\castial01,0.8
Carlos Castillo\castica02,0
Luis Castillo#\castilu01,2.3
Juan Castro\castrju01,0
Ramon Castro\castrra01,0
Frank Catalanotto*\catalfr01,0.7
Mike Cather\cathemi01,0
Domingo Cedeno#\cedendo01,-0.4
Roger Cedeno#\cedenro01,1.5
Norm Charlton#\charlno01,0
Eric Chavez*\chaveer01,2.1
Robinson Checo\checoro01,0
Bruce Chen*\chenbr01,-0.1
Jin Ho Cho\choji01,0
Bobby Chouinard\chouibo01,-0.1
McKay Christensen*\chrismc01,-0.2
Ryan Christenson\chrisry01,-0.3
Jason Christiansen\chrisja01,0
Jeff Cirillo\cirilje01,4.8
Chris Clapinski#\clapich01,0.1
Mark Clark\clarkma01,0
Tony Clark#\clarkto02,2.6
Will Clark*\clarkwi02,1.6
Royce Clayton\claytro01,3.6
Roger Clemens\clemero02,-0.1
Matt Clement\clemema01,-0.1
Edgard Clemente\clemeed02,-0.7
Brad Clontz\clontbr01,0
Ken Cloude\cloudke01,0
Danny Clyburn\clybuda01,-0.3
Mike Colangelo\colanmi01,0.1
Greg Colbrunn\colbrgr01,0.5
Michael Coleman\colemmi01,-0.1
Lou Collier\collilo01,0.1
Bartolo Colon\colonba01,0
David Cone*\coneda01,0
Jeff Conine\coninje01,1.4
Dennis Cook*\cookde01,0
Brent Cookson\cooksbr01,-0.1
Ron Coomer\coomero01,0.8
Brian Cooper\coopebr01,0
Rocky Coppinger\coppiro01,0
Trace Coquillette\coquitr01,0
Alex Cora*\coraal01,-0.5
Archie Corbin\corbiar01,0
Francisco Cordero\cordefr01,0
Wil Cordero\cordewi01,0.7
Francisco Cordova\cordofr01,-0.1
Marty Cordova\cordoma01,0.9
Rheal Cormier*\cormirh01,0
Reid Cornelius\cornere01,0
Jim Corsi\corsiji01,0
David Cortes\corteda01,0
Craig Counsell*\counscr01,-0.4
Darron Cox\coxda02,0
Steve Cox*\coxst01,-0.3
Tim Crabtree\crabtti01,0
Doug Creek*\creekdo01,0
Tripp Cromer\crometr01,0
Rich Croushore\crousri01,0.1
Deivi Cruz\cruzde01,1.9
Ivan Cruz*\cruziv01,0.1
Jacob Cruz*\cruzja01,0.7
Jose Cruz#\cruzjo02,2.8
Nelson Cruz\cruzne01,0
Midre Cummings*\cummimi01,0
Will Cunnane\cunnawi01,0
Chad Curtis\curtich01,0.8
Jeff D'Amico\d'amije01,0
Omar Daal*\daalom01,0.5
Carl Dale\daleca01,0
Mark Dalesandro\dalesma01,-0.2
Johnny Damon*\damonjo01,5.4
Pat Daneker\danekpa01,0
Vic Darensbourg*\darenvi01,0.1
Mike Darr*\darrmi02,0.5
Brian Daubach*\daubabr01,2.1
Jeff DaVanon#\davanje02,-0.1
Joe Davenport\davenjo01,0
Tom Davey\daveyto01,0
Cleatus Davidson#\davidcl02,-0.1
Ben Davis#\davisbe01,0.5
Chili Davis#\davisch01,1.2
Doug Davis\davisdo02,0
Eric Davis\daviser01,0.1
Russ Davis\davisru01,-0.9
Tommy Davis\davisto03,-0.1
Travis Dawkins\dawkitr01,-0.2
Valerio De Los Santos*\delosva01,0
Steve Decker\deckest01,0
Rick DeHart*\deharri01,0
Mike DeJean\dejeami01,0
Miguel Del Toro\deltomi01,-0.1
Carlos Delgado*\delgaca01,3.6
Wilson Delgado#\delgawi01,-0.2
Jason Dellaero#\dellaja01,-0.9
David Dellucci*\delluda01,0.8
Rich DeLucia\delucri01,0
Ryan Dempster\dempsry01,-0.2
Sean DePaula\depause01,0
Mark DeRosa\derosma01,-0.2
Delino DeShields*\deshide01,1.3
Alex Diaz#\diazal01,-0.5
Edwin Diaz\diazed03,0.2
Einar Diaz\diazei01,1.2
Mike Difelice\difelmi01,1.4
Jerry Dipoto\dipotje01,0
Gary Disarcina\disarga01,-0.1
David Doster\dosteda01,0
Octavio Dotel\doteloc01,0.1
Jim Dougherty\doughji01,0.1
Kelly Dransfeldt\dranske01,-0.4
Darren Dreifort\dreifda01,0.6
J.D. Drew*\drewj.01,2.7
Rob Ducey*\duceyro01,1.1
Shawon Dunston\dunstsh01,0.1
Todd Dunwoody*\dunwoto01,-1.5
Erubiel Durazo*\durazer01,1.4
Chad Durbin\durbich01,0
Ray Durham#\durhara01,2.5
Trent Durrington\durritr01,-1
Mike Duvall\duvalmi01,0.1
Jermaine Dye\dyeje01,4.7
Damion Easley\easleda01,1.9
Derrin Ebert\ebertde01,0
Angel Echevarria\echevan01,-0.6
Jim Edmonds*\edmonji01,0.8
Brian Edmondson\edmonbr01,0.3
Dave Eiland\eilanda01,0
Scott Elarton\elartsc01,0.1
Cal Eldred\eldreca01,-0.1
Alan Embree*\embreal01,0
Juan Encarnacion\encarju01,1.8
Todd Erdos\erdosto01,0
Scott Erickson\ericksc01,-0.1
Darin Erstad*\erstada01,2.4
Kelvim Escobar\escobke01,0
Bobby Estalella\estalbo02,-0.3
Shawn Estes\estessh01,0.3
Horacio Estrada*\estraho01,0.1
Tony Eusebio\eusebto01,0.8
Carl Everett#\evereca01,5.8
Scott Eyre*\eyresc01,0
Jorge Fabregas*\fabrejo01,0.2
Brian Falkenborg\falkebr01,0
Steve Falteisek\faltest01,0
Kyle Farnsworth\farnsky01,0
Sal Fasano\fasansa01,0.4
Jeff Fassero*\fasseje01,-0.1
Carlos Febles\febleca01,2
Alex Fernandez\fernaal01,0.5
Jose Fernandez\fernajo01,-0.3
Tony Fernandez#\fernato01,3.3
Mike Fetters\fettemi01,0
Robert Fick*\fickro01,0.2
Mike Figga\figgami01,-0.7
Chuck Finley*\finlech01,-0.1
Steve Finley*\finlest01,4.9
John Flaherty\flahejo01,1.7
Darrin Fletcher*\fletcda01,2
Bryce Florie\floribr01,0
Cliff Floyd*\floydcl01,1.4
Chad Fonville#\fonvich01,0
Brook Fordyce\fordybr01,1.9
Tony Fossas*\fossato01,0
Keith Foulke\foulkke01,0
Andy Fox*\foxan01,0.2
Chad Fox\foxch02,0
John Franco*\francjo01,0
Julio Franco\francju01,0
Matt Franco*\francma01,-0.2
Ryan Franklin\frankry01,0
John Frascatore\frascjo01,0
Hanley Frias#\friasha01,0.4
Jeff Frye\fryeje01,-0.6
Travis Fryman\frymatr01,0.5
Brad Fullmer*\fullmbr01,-1
Chris Fussell\fussech01,0
Mike Fyhrie\fyhrimi01,0
Gary Gaetti\gaettga01,-1
Eric Gagne\gagneer01,0.1
Eddie Gaillard\gailled01,0
Ron Gant\gantro01,2.1
Rich Garces\garceri01,0
Amaury Garcia\garciam01,0.2
Carlos Garcia\garcica01,-0.2
Freddy Garcia\garcifr01,-0.6
Freddy Garcia\garcifr03,0
Guillermo Garcia\garcigu01,0
Jesse Garcia\garcije01,0.1
Karim Garcia*\garcika01,0.5
Luis Garcia\garcilu01,-0.2
Mike Garcia\garcimi03,0
Nomar Garciaparra\garcino01,6.6
Mark Gardner\gardnma01,-0.1
Brent Gates#\gatesbr01,0.9
Jason Giambi*\giambja01,5.9
Jeremy Giambi*\giambje01,0
Derrick Gibson\gibsode01,-0.1
Brian Giles*\gilesbr02,6.6
Bernard Gilkey\gilkebe01,0.9
Ed Giovanola*\giovaed01,0
Charles Gipson\gipsoch01,0.6
Joe Girardi\girarjo01,-0.5
Doug Glanville\glanvdo01,4
Troy Glaus\glaustr01,3.1
Tom Glavine*\glavito02,0.1
Gary Glover\glovega01,0
Ryan Glynn\glynnry01,0
Wayne Gomes\gomeswa01,0
Chris Gomez\gomezch02,-0.3
Alex Gonzalez\gonzaal01,1.3
Alex Gonzalez\gonzaal02,0.7
Juan Gonzalez\gonzaju03,3.9
Luis Gonzalez*\gonzalu01,6.4
Wiki Gonzalez\gonzawi01,0.4
Dwight Gooden\goodedw01,0.2
Curtis Goodwin*\goodwcu01,-0.6
Tom Goodwin*\goodwto01,0
Tom Gordon\gordoto01,0
Mark Grace*\gracema01,3.7
Mike Grace\gracemi02,-0.1
Tony Graffanino\graffto01,1.6
Joe Grahe\grahejo01,0
Beiker Graterol\gratebe01,0
Danny Graves\graveda01,-0.1
Craig Grebeck\grebecr01,0.3
Scarborough Green#\greensc01,-0.2
Shawn Green*\greensh01,6.4
Charlie Greene\greench02,-0.3
Rick Greene\greenri02,0
Todd Greene\greento02,-1.2
Willie Greene*\greenwi01,-0.9
Rusty Greer*\greerru01,3.2
Ben Grieve*\grievbe01,1.1
Ken Griffey*\griffke02,4.9
Jason Grimsley\grimsja01,0
Marquis Grissom\grissma02,0.1
Buddy Groom*\groombu01,0
Kip Gross\grosski01,0
Mark Grudzielanek\grudzma01,3.6
Eddie Guardado\guarded01,0
Creighton Gubanich\gubancr01,0.2
Vladimir Guerrero\guerrvl01,4.4
Wilton Guerrero#\guerrwi01,-0.1
Giomar Guevara#\guevagi01,-0.3
Carlos Guillen#\guillca01,-0.2
Jose Guillen\guilljo01,-1.8
Ozzie Guillen*\guilloz01,-0.5
Eric Gunderson\gundeer01,0
Mark Guthrie\guthrma01,0
Ricky Gutierrez\gutieri01,-0.5
Cristian Guzman#\guzmacr01,-2.5
Domingo Guzman\guzmado01,0
Edwards Guzman*\guzmaed01,-0.3
Juan Guzman\guzmaju01,-0.2
Tony Gwynn*\gwynnto01,1.7
Yamid Haad\haadya01,0
Luther Hackman\hackmlu01,0
Jerry Hairston\hairsje02,1.2
John Halama*\halamjo01,0.1
Roy Halladay\hallaro01,0
Shane Halter\haltesh01,0
Darryl Hamilton*\hamilda02,0.3
Joey Hamilton\hamiljo02,0
Jeffrey Hammonds\hammoje01,2.2
Mike Hampton\hamptmi01,1.2
Chris Haney*\haneych01,0
Greg Hansell\hansegr01,0
Dave Hansen*\hanseda01,0.8
Jed Hansen\hanseje01,-0.9
Tim Harikkala\harikti01,0
Pete Harnisch#\harnipe01,0
Lenny Harris*\harrile01,-0.5
Reggie Harris\harrire01,0
Chad Harville\harvich01,0
Shigetoshi Hasegawa\hasegsh01,0
Bill Haselman\haselbi01,0.4
Scott Hatteberg*\hattesc01,0.7
LaTroy Hawkins\hawkila01,0
Charlie Hayes\hayesch01,-0.7
Jimmy Haynes\hayneji01,-0.1
Rick Heiserman\heiseri01,0
Rick Helling\helliri01,0
Todd Helton*\heltoto01,2.9
Bret Hemphill#\hemphbr01,-0.1
Rickey Henderson\henderi01,1.8
Butch Henry*\henrybu01,0
Doug Henry\henrydo01,0
Pat Hentgen\hentgpa01,0
Felix Heredia*\heredfe01,0.1
Gil Heredia\heredgi01,0.1
Matt Herges*\hergema01,0
Chad Hermansen\hermach01,-0.3
Dustin Hermanson\hermadu01,-0.7
Carlos Hernandez\hernaca02,-0.1
Jose Hernandez\hernajo01,1.9
Livan Hernandez\hernali01,1
Orlando Hernandez\hernaor01,0.1
Ramon Hernandez\hernara02,0.7
Roberto Hernandez\hernaro01,0
Orel Hershiser\hershor01,-0.3
Richard Hidalgo\hidalri01,1.3
Bobby Higginson*\higgibo02,0.8
Erik Hiljus\hiljuer01,0
Glenallen Hill\hillgl01,1.2
Ken Hill\hillke01,-0.1
A.J. Hinch\hincha.01,-0.4
Brett Hinchliffe\hinchbr01,0
Sterling Hitchcock*\hitchst01,-0.3
Denny Hocking#\hockide01,-0.6
Trevor Hoffman\hoffmtr01,0.1
Ray Holbert\holbera01,-0.1
Todd Hollandsworth*\hollato01,0.7
Dave Hollins#\hollida01,-0.5
Darren Holmes\holmeda01,0
Chris Holt\holtch01,-0.3
Mike Holtz*\holtzmi01,0
Tyler Houston*\houstty01,-0.7
David Howard#\howarda02,-0.3
Thomas Howard#\howarth01,0.3
Jack Howell*\howelja02,0.3
Bob Howry*\howrybo01,0
Trent Hubbard\hubbatr01,0
John Hudek#\hudekjo01,0
Tim Hudson\hudsoti01,0.1
Bobby Hughes\hughebo01,-0.2
Todd Hundley#\hundlto01,-0.1
Brian Hunter\huntebr01,0.7
Brian Hunter\huntebr02,-0.5
Torii Hunter\hunteto01,0.8
Butch Huskey\huskebu01,0.7
Jeff Huson*\husonje01,0.7
Tim Hyers*\hyersti01,-0.2
Raul Ibanez*\ibanera01,0.1
Hideki Irabu\irabuhi01,0
Jason Isringhausen\isrinja01,0
Damian Jackson\jacksda04,1.2
Darrin Jackson\jacksda03,0.4
Michael Jackson\jacksmi02,0
Ryan Jackson*\jacksry01,-0.5
John Jaha\jahajo01,4.6
Kevin Jarvis*\jarvike01,0
Stan Javier#\javiest01,-0.5
Gregg Jefferies#\jeffegr01,-1.4
Reggie Jefferson#\jeffere01,-0.2
Geoff Jenkins*\jenkige01,4.6
Robin Jennings*\jenniro01,-0.1
Marcus Jensen#\jensema01,0.2
Derek Jeter\jeterde01,8
D'Angelo Jimenez#\jimend'01,0.2
Jose Jimenez\jimenjo01,-0.4
Doug Johns\johnsdo04,0
Brian Johnson\johnsbr01,-0.2
Charles Johnson\johnsch04,3.1
Jason Johnson\johnsja02,0
Jonathan Johnson\johnsjo08,0
Lance Johnson*\johnsla03,0.5
Mark Johnson*\johnsma02,0.6
Mike Johnson*\johnsmi02,0
Randy Johnson\johnsra05,-0.5
Russ Johnson\johnsru01,0.8
John Johnstone\johnsjo07,0
Andruw Jones\jonesan01,7.1
Bobby Jones\jonesbo04,-0.1
Bobby Jones\jonesbo03,0.2
Chipper Jones#\jonesch06,6.9
Doug Jones\jonesdo01,0
Jacque Jones*\jonesja05,1.8
Terry Jones#\joneste02,0
Todd Jones*\jonesto02,0
Brian Jordan\jordabr01,3.4
Kevin Jordan\jordake01,0.5
Wally Joyner*\joynewa01,0.5
Mike Judd\juddmi01,0
Jeff Juden\judenje01,0
David Justice*\justida01,3.1
Scott Kamieniecki\kamiesc01,0
Gabe Kapler\kaplega01,1.9
Matt Karchner\karchma01,0
Scott Karl*\karlsc01,0.4
Eric Karros\karroer01,3.8
Steve Karsay\karsast01,0
Mike Kelly\kellymi02,0
Pat Kelly\kellypa03,0.1
Roberto Kelly\kellyro01,0.1
Jason Kendall\kendaja01,4.1
Adam Kennedy*\kennead01,-0.4
Jeff Kent\kentje01,3.5
Masao Kida\kidama01,0
Darryl Kile\kileda01,-0.2
Byung-Hyun Kim\kimby01,0
Curtis King\kingcu01,0
Jeff King\kingje01,0.4
Ray King*\kingra01,0
Gene Kingsale#\kingsge01,-0.3
Mike Kinkade\kinkami01,0.1
Danny Klassen\klassda01,0
Ryan Klesko*\kleskry01,1.1
Steve Kline#\klinest02,0
Chuck Knoblauch\knoblch01,3.5
Randy Knorr\knorrra01,-0.6
Billy Koch\kochbi01,0
Danny Kolb\kolbda01,0
Paul Konerko\konerpa01,2.3
Corey Koskie*\koskico01,2.6
Mark Kotsay*\kotsama01,0.5
Chad Kreuter#\kreutch01,-0.4
Jeff Kubenka\kubenje01,0.1
Tim Kubinski*\kubinti01,0
Tim Laker\lakerti01,0
David Lamb#\lambda01,-0.7
Tom Lampkin*\lampkto01,1.6
Mark Langston\langsma01,0.1
Ray Lankford*\lankfra01,3.7
Mike Lansing\lansimi01,0
Barry Larkin\larkiba01,5.1
Jason LaRue\larueja01,0.1
Chris Latham#\lathach01,-0.6
Matt Lawton*\lawtoma02,0.5
Brett Laxton*\laxtobr01,0
Ricky Ledee*\ledeeri01,0.8
Aaron Ledesma\ledesaa01,-0.1
Carlos Lee\leeca01,0.7
Corey Lee#\leeco01,0
David Lee\leeda01,0
Derrek Lee\leede02,-0.9
Travis Lee*\leetr01,-0.5
Al Leiter*\leiteal01,-0.2
Mark Leiter\leitema01,0
Scott Leius\leiussc01,-0.8
Pat Lennon\lennopa01,-0.2
Curt Leskanic\leskacu01,0.2
Al Levine*\levinal01,0
Jesse Levis*\levisje01,-0.4
Darren Lewis\lewisda01,1.6
Mark Lewis\lewisma01,-0.3
Jim Leyritz\leyriji01,-0.3
Cory Lidle\lidleco01,0
Jon Lieber*\liebejo01,-0.2
Mike Lieberthal\liebemi01,3.4
Jeff Liefer*\liefeje01,-0.8
Ted Lilly*\lillyte01,0
Jose Lima\limajo01,-0.7
Mike Lincoln\lincomi01,0
Cole Liniak\liniaco01,-0.7
Doug Linton\lintodo01,0
Felipe Lira\lirafe01,0
Graeme Lloyd*\lloydgr01,0
Paul Lo Duca\loducpa01,-0.2
Esteban Loaiza\loaizes01,0
Keith Lockhart*\lockhke01,0.5
Carlton Loewer\loeweca01,0.1
Kenny Lofton*\loftoke01,5.6
Rich Loiselle\loiseri01,0
Steve Lomasney\lomasst01,0.1
George Lombard*\lombage01,0
Terrence Long*\longte01,-0.1
Braden Looper\loopebr01,0
Albie Lopez\lopezal02,0
Javy Lopez\lopezja01,2.1
Luis Lopez#\lopezlu02,0
Mendy Lopez\lopezme01,-0.1
Mark Loretta\loretma01,0
Andrew Lorraine*\lorraan01,0
Torey Lovullo#\lovulto01,-0.2
Derek Lowe\lowede01,0
Sean Lowe\lowese01,0
Mike Lowell\lowelmi01,0.1
Terrell Lowery\lowerte01,-0.4
Eric Ludwick\ludwier01,0
Larry Luebbers\luebbla01,0
Matt Luke*\lukema01,0.2
David Lundquist\lundqda01,0
John Mabry*\mabryjo01,-0.3
Mike Macfarlane\macfami01,0.1
Robert Machado\macharo01,-0.1
Jose Macias#\maciajo01,0.1
Greg Maddux\maddugr01,0.5
Mike Maddux*\maddumi01,0
Dave Magadan*\magadda01,0.1
Wendell Magee\mageewe01,0.3
Mike Magnante*\magnami01,0
Ron Mahay*\mahayro01,0
Pat Mahomes\mahompa01,0.3
Matt Mantei\mantema01,0
Jeff Manto\mantoje01,0.2
Kirt Manwaring\manwaki01,-0.3
Josias Manzanillo\manzajo01,0.1
Eli Marrero\marreel01,-1.1
Damaso Marte*\marteda01,0
Al Martin*\martial03,1.9
Norberto Martin\martino01,0.3
Tom Martin*\martito02,0
Dave Martinez*\martida01,0.4
Edgar Martinez\martied01,4.9
Felix Martinez#\martife01,-0.1
Manny Martinez\martima02,0
Pedro Martinez\martipe02,0
Ramon Martinez\martira03,1
Ramon Martinez*\martira02,0
Sandy Martinez*\martisa01,-0.5
Tino Martinez*\martiti02,2.2
Onan Masaoka\masaoon01,-0.1
Ruben Mateo\mateoru01,0.3
Mike Matheny\mathemi01,-0.2
T.J. Mathews\mathet.01,0
Terry Mathews*\mathete01,0
Pascual Matos\matospa01,-0.2
Gary Matthews#\matthga02,0.3
Derrick May*\mayde01,0.1
Brent Mayne*\maynebr01,2.2
Joe Mays#\maysjo01,0.1
Quinton McCracken#\mccraqu01,-1.2
Jeff McCurry\mccurje01,0
Jason McDonald#\mcdonja02,0.1
John McDonald\mcdonjo03,0.1
Jack McDowell\mcdowja01,0
Chuck McElroy*\mcelrch01,0
Joe McEwing\mcewijo01,1.5
Willie McGee#\mcgeewi01,-2.8
Kevin McGlinchy\mcglike01,0
Fred McGriff*\mcgrifr01,4
Ryan McGuire*\mcguiry01,-0.6
Mark McGwire\mcgwima01,5.2
Mark McLemore#\mclemma01,1.8
Greg McMichael\mcmicgr01,0
Brian McNichol*\mcnicbr01,0
Brian McRae#\mcraebr01,-2.5
Brian Meadows\meadobr01,0.1
Pat Meares\mearepa01,0.2
Gil Meche\mechegi01,0
Jim Mecir#\mecirji01,0
Rafael Medina\medinra01,0
Mitch Meluskey#\melusmi01,-0.1
Ramiro Mendoza\mendora01,0
Frank Menechino\menecfr01,0.1
Orlando Merced#\merceor01,0.9
Kent Mercker*\merckke01,0.2
Lou Merloni\merlolo01,0.1
Jose Mesa\mesajo01,0
Chad Meyers\meyerch02,-1.1
Dan Miceli\micelda01,0
Doug Mientkiewicz*\mientdo01,-1.7
Matt Mieske\mieskma01,0.6
Kevin Millar\millake01,0.4
Damian Miller\milleda02,0.8
Kurt Miller\milleku01,0
Travis Miller\milletr01,0
Trever Miller\milletr02,-0.1
Wade Miller\millewa04,0
Alan Mills\millsal01,0
Kevin Millwood\millwke01,-0.1
Eric Milton*\miltoer01,0
Ryan Minor\minorry01,-0.2
Steve Mintz*\mintzst01,0
Doug Mirabelli\mirabdo01,0.7
Dave Mlicki\mlickda01,0.2
Brian Moehler\moehlbr01,0
Mike Mohler\mohlemi01,0
Bengie Molina\molinbe01,0
Gabe Molina\molinga01,0
Jose Molina\molinjo01,0
Shane Monahan*\monahsh01,-0.2
Raul Mondesi\mondera01,1.9
Jeff Montgomery\montgje01,0
Steve Montgomery\montgst01,0.1
Melvin Mora\morame01,0
Mickey Morandini*\moranmi01,-1.1
Mike Mordecai\mordemi01,0.4
Orber Moreno\morenor01,0
Mike Morgan\morgami01,0
Alvin Morman*\mormaal01,0
Hal Morris*\morriha02,0
Jim Morris*\morrija03,0
Warren Morris*\morriwa02,1.6
Guillermo Mota\motagu01,0.2
James Mouton\moutoja01,0.2
Lyle Mouton\moutoly01,-0.1
Jamie Moyer*\moyerja01,0.1
Bill Mueller#\muellbi02,1.8
Terry Mulholland\mulhote01,-0.4
Mike Munoz*\munozmi01,0
Peter Munro\munrope01,0
Calvin Murray\murraca01,0.1
Dan Murray\murrada02,0
Heath Murray*\murrahe01,0
Mike Mussina*\mussimi01,0.1
Greg Myers*\myersgr01,0.3
Mike Myers*\myersmi01,0
Rodney Myers\myersro01,0.1
Aaron Myette\myettaa01,0
Charles Nagy*\nagych01,-0.1
Joe Nathan\nathajo01,0.2
Dan Naulty\naultda01,0
Jaime Navarro\navarja01,-0.1
Denny Neagle*\neaglde01,-0.1
Jeff Nelson\nelsoje01,0
Robb Nen\nenro01,0
Phil Nevin\nevinph01,3.3
David Newhan*\newhada01,-0.5
